rank,CpG_index,importance,importance_scaled
3011,101622,327.4184,1.590386e-05
3012,159584,327.415,1.590369e-05
3013,333117,327.3718,1.59016e-05
3014,160439,327.3263,1.589939e-05
3015,711629,327.3237,1.589926e-05
3016,80620,327.2613,1.589623e-05
3017,703543,327.2303,1.589473e-05
3018,459888,327.1679,1.589169e-05
3019,16529,327.1645,1.589152e-05
3020,269730,327.1445,1.589056e-05
3021,199810,327.1106,1.588891e-05
3022,399399,327.0856,1.588769e-05
3023,25345,327.0576,1.588634e-05
3024,68564,327.0402,1.588549e-05
3025,182289,327.0115,1.58841e-05
3026,191516,327.0104,1.588404e-05
3027,11368,326.9872,1.588292e-05
3028,603779,326.9131,1.587932e-05
3029,197062,326.8571,1.58766e-05
3030,458912,326.8488,1.587619e-05
3031,54907,326.8474,1.587613e-05
3032,479631,326.823,1.587494e-05
3033,40403,326.7907,1.587337e-05
3034,166862,326.7227,1.587007e-05
3035,119292,326.6985,1.586889e-05
3036,548253,326.6621,1.586712e-05
3037,740006,326.6617,1.586711e-05
3038,110155,326.6376,1.586593e-05
3039,831248,326.6245,1.586529e-05
3040,43433,326.616,1.586488e-05
3041,526976,326.6039,1.58643e-05
3042,460084,326.5963,1.586393e-05
3043,699326,326.4398,1.585632e-05
3044,1623,326.3532,1.585212e-05
3045,76171,326.3208,1.585055e-05
3046,197203,326.2899,1.584904e-05
3047,822462,326.2896,1.584903e-05
3048,118505,326.2855,1.584883e-05
3049,243133,326.2581,1.58475e-05
3050,809545,326.2573,1.584746e-05
3051,93055,326.2303,1.584615e-05
3052,2834,326.216,1.584546e-05
3053,415904,326.1918,1.584428e-05
3054,459151,326.1698,1.584321e-05
3055,312972,326.0029,1.58351e-05
3056,561234,325.9882,1.583439e-05
3057,177648,325.9616,1.58331e-05
3058,767216,325.9476,1.583242e-05
3059,162092,325.8967,1.582994e-05
3060,787320,325.8538,1.582786e-05
3061,540778,325.8178,1.582611e-05
3062,321117,325.7916,1.582484e-05
3063,767530,325.7635,1.582348e-05
3064,348974,325.7493,1.582279e-05
3065,46000,325.6485,1.581789e-05
3066,438495,325.6094,1.581599e-05
3067,319386,325.5116,1.581124e-05
3068,10482,325.51,1.581116e-05
3069,844334,325.4897,1.581018e-05
3070,331165,325.405,1.580606e-05
3071,640842,325.4008,1.580586e-05
3072,605716,325.3882,1.580525e-05
3073,216877,325.261,1.579907e-05
3074,778323,325.2417,1.579813e-05
3075,309602,325.2349,1.57978e-05
3076,62312,325.1661,1.579446e-05
3077,73620,325.0195,1.578734e-05
3078,453928,325.0133,1.578703e-05
3079,788703,325,1.578639e-05
3080,675378,324.9927,1.578603e-05
3081,503501,324.9829,1.578556e-05
3082,495917,324.9326,1.578312e-05
3083,414751,324.8469,1.577895e-05
3084,529210,324.7752,1.577547e-05
3085,338976,324.676,1.577065e-05
3086,67814,324.6168,1.576778e-05
3087,66302,324.5792,1.576595e-05
3088,354761,324.4726,1.576077e-05
3089,145471,324.4593,1.576013e-05
3090,538419,324.4377,1.575907e-05
3091,127375,324.3616,1.575538e-05
3092,97533,324.3506,1.575485e-05
3093,42875,324.3112,1.575293e-05
3094,250623,324.2906,1.575194e-05
3095,490413,324.2542,1.575017e-05
3096,195744,324.2115,1.574809e-05
3097,247204,324.1589,1.574553e-05
3098,390174,324.12,1.574365e-05
3099,75186,324.0462,1.574006e-05
3100,835367,324.0208,1.573883e-05
3101,417820,324.0152,1.573856e-05
3102,845362,323.9768,1.573669e-05
3103,309302,323.9655,1.573614e-05
3104,36188,323.9548,1.573562e-05
3105,785562,323.904,1.573315e-05
3106,462247,323.8972,1.573282e-05
3107,10294,323.8603,1.573103e-05
3108,207886,323.8473,1.57304e-05
3109,294347,323.8319,1.572965e-05
3110,465358,323.8123,1.57287e-05
3111,265186,323.8083,1.572851e-05
3112,212217,323.8024,1.572822e-05
3113,553957,323.748,1.572557e-05
3114,290745,323.7262,1.572452e-05
3115,492997,323.7176,1.57241e-05
3116,333647,323.7117,1.572381e-05
3117,71134,323.7036,1.572342e-05
3118,452685,323.6975,1.572312e-05
3119,628028,323.6934,1.572292e-05
3120,821449,323.6571,1.572116e-05
3121,401821,323.6438,1.572051e-05
3122,331535,323.5922,1.571801e-05
3123,126302,323.5487,1.57159e-05
3124,99834,323.5434,1.571564e-05
3125,349005,323.5117,1.57141e-05
3126,750087,323.5038,1.571372e-05
3127,380928,323.3972,1.570854e-05
3128,369119,323.382,1.57078e-05
3129,377234,323.3626,1.570686e-05
3130,49576,323.339,1.570571e-05
3131,121698,323.3054,1.570408e-05
3132,560864,323.2641,1.570207e-05
3133,739659,323.2422,1.570101e-05
3134,593934,323.1727,1.569763e-05
3135,590692,323.1321,1.569566e-05
3136,50442,323.117,1.569493e-05
3137,617177,323.1151,1.569484e-05
3138,800397,323.0831,1.569328e-05
3139,533933,323.0487,1.569161e-05
3140,271759,323.0111,1.568978e-05
3141,133187,322.9751,1.568803e-05
3142,386206,322.9604,1.568732e-05
3143,860178,322.9532,1.568697e-05
3144,422857,322.9064,1.568469e-05
3145,631,322.8853,1.568367e-05
3146,577307,322.8146,1.568024e-05
3147,23718,322.7276,1.567601e-05
3148,137919,322.714,1.567535e-05
3149,733367,322.6917,1.567427e-05
3150,788759,322.6336,1.567145e-05
3151,73546,322.6077,1.567019e-05
3152,199537,322.5329,1.566655e-05
3153,320286,322.5179,1.566582e-05
3154,139438,322.465,1.566325e-05
3155,10405,322.4158,1.566087e-05
3156,215692,322.3682,1.565855e-05
3157,644044,322.3076,1.565561e-05
3158,472704,322.1747,1.564916e-05
3159,850142,322.045,1.564286e-05
3160,83353,321.9645,1.563895e-05
3161,136910,321.9435,1.563793e-05
3162,335013,321.9258,1.563706e-05
3163,71539,321.91,1.56363e-05
3164,58622,321.7846,1.56302e-05
3165,18943,321.7568,1.562886e-05
3166,433576,321.7385,1.562797e-05
3167,265430,321.6527,1.56238e-05
3168,95246,321.6099,1.562172e-05
3169,849431,321.5965,1.562107e-05
3170,145352,321.4566,1.561427e-05
3171,204470,321.4488,1.56139e-05
3172,743372,321.364,1.560978e-05
3173,519113,321.3573,1.560945e-05
3174,612262,321.3272,1.560799e-05
3175,266058,321.3209,1.560768e-05
3176,760744,321.2962,1.560649e-05
3177,667462,321.2767,1.560554e-05
3178,782072,321.2468,1.560408e-05
3179,758622,321.228,1.560317e-05
3180,14259,321.2266,1.56031e-05
3181,176699,321.0474,1.55944e-05
3182,39015,321.0439,1.559423e-05
3183,100893,321.0141,1.559278e-05
3184,228048,320.9244,1.558842e-05
3185,586080,320.9101,1.558773e-05
3186,382,320.903,1.558739e-05
3187,391828,320.8463,1.558463e-05
3188,260346,320.7989,1.558233e-05
3189,1135,320.784,1.55816e-05
3190,566721,320.7763,1.558123e-05
3191,278496,320.7585,1.558037e-05
3192,236473,320.7581,1.558035e-05
3193,53375,320.6375,1.557449e-05
3194,212624,320.5627,1.557086e-05
3195,384908,320.429,1.556436e-05
3196,399478,320.3853,1.556224e-05
3197,51652,320.3736,1.556167e-05
3198,25880,320.2454,1.555544e-05
3199,283613,320.2167,1.555405e-05
3200,15369,320.1111,1.554892e-05
3201,715213,320.0941,1.554809e-05
3202,498230,320.0667,1.554676e-05
3203,828854,320.0322,1.554509e-05
3204,147355,319.8982,1.553858e-05
3205,839288,319.8547,1.553647e-05
3206,544475,319.8279,1.553516e-05
3207,212609,319.7948,1.553355e-05
3208,822154,319.7133,1.55296e-05
3209,48504,319.6869,1.552831e-05
3210,788042,319.6743,1.55277e-05
3211,732137,319.5441,1.552138e-05
3212,516900,319.5351,1.552094e-05
3213,810408,319.5323,1.55208e-05
3214,73285,319.5305,1.552071e-05
3215,757069,319.393,1.551404e-05
3216,36466,319.3747,1.551315e-05
3217,62208,319.3146,1.551023e-05
3218,342448,319.2696,1.550804e-05
3219,666179,319.177,1.550355e-05
3220,458473,319.1709,1.550325e-05
3221,139291,319.1707,1.550324e-05
3222,315011,319.1529,1.550238e-05
3223,488857,319.1295,1.550124e-05
3224,323426,319.1034,1.549997e-05
3225,76060,319.0902,1.549933e-05
3226,392048,319.0345,1.549662e-05
3227,192685,319.034,1.54966e-05
3228,751186,319.0325,1.549653e-05
3229,612322,318.9176,1.549095e-05
3230,8680,318.8735,1.54888e-05
3231,267361,318.7547,1.548303e-05
3232,55596,318.7387,1.548226e-05
3233,264654,318.6625,1.547856e-05
3234,740546,318.5623,1.547369e-05
3235,486096,318.5476,1.547297e-05
3236,510120,318.4911,1.547023e-05
3237,104115,318.4863,1.547e-05
3238,117656,318.4707,1.546924e-05
3239,299875,318.455,1.546847e-05
3240,153166,318.4177,1.546666e-05
3241,294741,318.3129,1.546157e-05
3242,788054,318.3026,1.546107e-05
3243,48066,318.2812,1.546004e-05
3244,2089,318.2725,1.545961e-05
3245,735482,318.258,1.545891e-05
3246,551264,318.2032,1.545625e-05
3247,12590,318.1472,1.545352e-05
3248,770471,318.1359,1.545298e-05
3249,548267,318.1158,1.5452e-05
3250,77142,318.1158,1.5452e-05
3251,679051,318.1046,1.545146e-05
3252,5885,317.9166,1.544233e-05
3253,4312,317.9103,1.544202e-05
3254,20335,317.9007,1.544155e-05
3255,141589,317.8584,1.54395e-05
3256,727522,317.8044,1.543687e-05
3257,185065,317.8023,1.543677e-05
3258,195259,317.799,1.543661e-05
3259,36876,317.7884,1.54361e-05
3260,71506,317.7868,1.543602e-05
3261,422896,317.7825,1.543581e-05
3262,292808,317.7368,1.543359e-05
3263,233797,317.7203,1.543279e-05
3264,107678,317.7163,1.543259e-05
3265,789601,317.6673,1.543021e-05
3266,336693,317.5995,1.542692e-05
3267,636663,317.579,1.542593e-05
3268,371206,317.5438,1.542422e-05
3269,750324,317.4549,1.54199e-05
3270,329267,317.3263,1.541365e-05
3271,847350,317.282,1.54115e-05
3272,253715,317.2256,1.540876e-05
3273,251660,317.1926,1.540716e-05
3274,21544,317.0853,1.540195e-05
3275,246840,317.0646,1.540094e-05
3276,663553,317.0237,1.539895e-05
3277,670252,316.9958,1.53976e-05
3278,43822,316.9949,1.539755e-05
3279,480582,316.955,1.539561e-05
3280,693113,316.9199,1.539391e-05
3281,597763,316.8495,1.539049e-05
3282,308136,316.8397,1.539001e-05
3283,739181,316.8278,1.538944e-05
3284,753739,316.7095,1.538369e-05
3285,455429,316.6839,1.538245e-05
3286,354213,316.6754,1.538203e-05
3287,128500,316.6177,1.537923e-05
3288,121609,316.6019,1.537846e-05
3289,134926,316.585,1.537764e-05
3290,285356,316.5468,1.537579e-05
3291,286394,316.5434,1.537562e-05
3292,106640,316.5386,1.537539e-05
3293,186820,316.4901,1.537303e-05
3294,656880,316.4319,1.537021e-05
3295,798057,316.3946,1.53684e-05
3296,47452,316.3595,1.536669e-05
3297,548674,316.3088,1.536423e-05
3298,449876,316.2755,1.536261e-05
3299,468873,316.2372,1.536075e-05
3300,6878,316.2305,1.536043e-05
3301,188748,316.188,1.535836e-05
3302,236876,316.1299,1.535554e-05
3303,699867,315.9739,1.534796e-05
3304,664811,315.9269,1.534568e-05
3305,454476,315.8923,1.5344e-05
3306,406828,315.8839,1.534359e-05
3307,71022,315.8328,1.534111e-05
3308,613613,315.7917,1.533911e-05
3309,157993,315.665,1.533295e-05
3310,300337,315.6501,1.533223e-05
3311,153109,315.6487,1.533217e-05
3312,803026,315.6386,1.533168e-05
3313,814293,315.6301,1.533126e-05
3314,565095,315.6249,1.533101e-05
3315,311518,315.577,1.532868e-05
3316,638331,315.5728,1.532848e-05
3317,285918,315.4996,1.532492e-05
3318,479026,315.4565,1.532283e-05
3319,279549,315.435,1.532179e-05
3320,452812,315.4188,1.5321e-05
3321,121207,315.3407,1.531721e-05
3322,247092,315.3239,1.531639e-05
3323,151567,315.2582,1.53132e-05
3324,29869,315.2413,1.531237e-05
3325,420118,315.1606,1.530846e-05
3326,780256,315.1429,1.53076e-05
3327,60650,315.108,1.53059e-05
3328,696162,315.0622,1.530368e-05
3329,811106,315.0306,1.530214e-05
3330,572071,315.0292,1.530207e-05
3331,12239,315.0257,1.53019e-05
3332,479492,315.0164,1.530145e-05
3333,594041,314.9968,1.53005e-05
3334,230651,314.8796,1.529481e-05
3335,33660,314.8412,1.529294e-05
3336,163013,314.8221,1.529201e-05
3337,120072,314.8107,1.529146e-05
3338,821750,314.785,1.529021e-05
3339,9565,314.7206,1.528708e-05
3340,23395,314.7205,1.528708e-05
3341,137819,314.7061,1.528638e-05
3342,394557,314.6676,1.528451e-05
3343,281287,314.6489,1.52836e-05
3344,735072,314.5837,1.528044e-05
3345,42245,314.5529,1.527894e-05
3346,575948,314.5461,1.527861e-05
3347,703947,314.5132,1.527701e-05
3348,198864,314.4814,1.527546e-05
3349,235825,314.4487,1.527388e-05
3350,324245,314.3961,1.527132e-05
3351,232998,314.3926,1.527115e-05
3352,92533,314.3916,1.52711e-05
3353,592542,314.3809,1.527058e-05
3354,494266,314.3273,1.526798e-05
3355,14001,314.2316,1.526333e-05
3356,103921,314.1797,1.526081e-05
3357,495214,314.1731,1.526049e-05
3358,405793,314.1161,1.525772e-05
3359,56070,314.0142,1.525277e-05
3360,83014,313.9449,1.524941e-05
3361,169308,313.9446,1.524939e-05
3362,184968,313.8681,1.524568e-05
3363,394385,313.8417,1.524439e-05
3364,861693,313.7601,1.524043e-05
3365,681212,313.7578,1.524032e-05
3366,480569,313.7571,1.524028e-05
3367,602048,313.7238,1.523867e-05
3368,616081,313.6933,1.523718e-05
3369,25572,313.6752,1.523631e-05
3370,252079,313.6646,1.523579e-05
3371,178370,313.6416,1.523467e-05
3372,540951,313.6388,1.523454e-05
3373,341677,313.6312,1.523417e-05
3374,14840,313.6026,1.523278e-05
3375,338629,313.5875,1.523204e-05
3376,505748,313.5806,1.523171e-05
3377,33562,313.5461,1.523003e-05
3378,219928,313.5345,1.522947e-05
3379,282670,313.494,1.52275e-05
3380,103390,313.4924,1.522743e-05
3381,101362,313.4687,1.522627e-05
3382,282752,313.432,1.522449e-05
3383,712269,313.4216,1.522399e-05
3384,542902,313.4188,1.522385e-05
3385,181099,313.3525,1.522063e-05
3386,2110,313.3018,1.521817e-05
3387,630410,313.2354,1.521494e-05
3388,281653,313.1506,1.521082e-05
3389,777481,313.1378,1.52102e-05
3390,774110,313.075,1.520715e-05
3391,472894,313.007,1.520385e-05
3392,166352,312.9578,1.520146e-05
3393,112164,312.9464,1.520091e-05
3394,86821,312.9134,1.51993e-05
3395,846875,312.8896,1.519814e-05
3396,735735,312.8655,1.519698e-05
3397,435282,312.707,1.518928e-05
3398,228801,312.6568,1.518684e-05
3399,227336,312.6279,1.518543e-05
3400,230201,312.5826,1.518323e-05
3401,17160,312.5169,1.518004e-05
3402,394070,312.4724,1.517788e-05
3403,591721,312.4554,1.517705e-05
3404,365111,312.3223,1.517059e-05
3405,390390,312.3199,1.517047e-05
3406,331984,312.2977,1.516939e-05
3407,506170,312.292,1.516912e-05
3408,231136,312.2911,1.516907e-05
3409,39083,312.2512,1.516713e-05
3410,105468,312.2299,1.51661e-05
3411,822774,312.1702,1.51632e-05
3412,457799,312.0965,1.515962e-05
3413,171905,312.0885,1.515923e-05
3414,761777,312.0735,1.515851e-05
3415,289475,312.0257,1.515618e-05
3416,344482,311.9555,1.515277e-05
3417,135204,311.952,1.51526e-05
3418,58425,311.9307,1.515157e-05
3419,772066,311.8605,1.514816e-05
3420,660079,311.8469,1.51475e-05
3421,486698,311.8331,1.514683e-05
3422,529030,311.8253,1.514645e-05
3423,606944,311.8211,1.514625e-05
3424,93579,311.7529,1.514293e-05
3425,663083,311.6958,1.514016e-05
3426,299270,311.6891,1.513983e-05
3427,196170,311.6807,1.513943e-05
3428,163317,311.6772,1.513926e-05
3429,180299,311.6172,1.513634e-05
3430,208014,311.6063,1.513581e-05
3431,243600,311.5373,1.513246e-05
3432,97589,311.5332,1.513226e-05
3433,420688,311.4921,1.513026e-05
3434,254470,311.4846,1.51299e-05
3435,447865,311.4747,1.512942e-05
3436,730790,311.4261,1.512706e-05
3437,657560,311.4127,1.512641e-05
3438,13928,311.3704,1.512435e-05
3439,14332,311.3406,1.512291e-05
3440,183727,311.1567,1.511397e-05
3441,430503,311.1135,1.511187e-05
3442,118493,311.0941,1.511093e-05
3443,73501,311.0787,1.511019e-05
3444,656437,311.0617,1.510936e-05
3445,270153,311.0541,1.510899e-05
3446,690882,310.9744,1.510512e-05
3447,261241,310.9498,1.510392e-05
3448,386283,310.8346,1.509833e-05
3449,26084,310.8289,1.509805e-05
3450,264074,310.8265,1.509793e-05
3451,296625,310.7982,1.509656e-05
3452,756166,310.7735,1.509536e-05
3453,519716,310.7719,1.509528e-05
3454,667212,310.7692,1.509515e-05
3455,86623,310.7603,1.509472e-05
3456,171453,310.7395,1.509371e-05
3457,727881,310.7045,1.509201e-05
3458,252191,310.6782,1.509073e-05
3459,740108,310.5585,1.508492e-05
3460,244738,310.5197,1.508303e-05
3461,771973,310.5134,1.508272e-05
3462,437047,310.5012,1.508213e-05
3463,643629,310.4915,1.508166e-05
3464,758188,310.442,1.507926e-05
3465,175916,310.3751,1.507601e-05
3466,24257,310.3159,1.507313e-05
3467,87718,310.3132,1.5073e-05
3468,67224,310.2995,1.507234e-05
3469,31536,310.2676,1.507079e-05
3470,66069,310.2476,1.506981e-05
3471,484356,310.2362,1.506926e-05
3472,76645,310.2057,1.506778e-05
3473,18136,310.2024,1.506762e-05
3474,256991,310.1843,1.506674e-05
3475,799984,310.1625,1.506568e-05
3476,822726,310.1468,1.506492e-05
3477,223983,310.0883,1.506207e-05
3478,176113,310.0876,1.506204e-05
3479,344717,310.0854,1.506194e-05
3480,400475,310.0805,1.50617e-05
3481,404197,310.0713,1.506125e-05
3482,419951,309.9612,1.50559e-05
3483,469522,309.9608,1.505588e-05
3484,522892,309.9421,1.505497e-05
3485,605934,309.9272,1.505425e-05
3486,647407,309.8857,1.505223e-05
3487,649362,309.8841,1.505216e-05
3488,102581,309.8418,1.50501e-05
3489,125865,309.824,1.504924e-05
3490,123413,309.7591,1.504608e-05
3491,337793,309.7252,1.504444e-05
3492,112308,309.6718,1.504185e-05
3493,821087,309.6562,1.504109e-05
3494,731344,309.6381,1.504021e-05
3495,369464,309.6306,1.503985e-05
3496,339680,309.6101,1.503885e-05
3497,683442,309.6091,1.50388e-05
3498,648519,309.6022,1.503846e-05
3499,466110,309.5987,1.50383e-05
3500,729648,309.5534,1.503609e-05
3501,510720,309.5381,1.503535e-05
3502,97554,309.4908,1.503306e-05
3503,179023,309.4274,1.502997e-05
3504,337124,309.385,1.502791e-05
3505,510791,309.3434,1.502589e-05
3506,220283,309.3084,1.502419e-05
3507,284493,309.2583,1.502176e-05
3508,102625,309.2336,1.502056e-05
3509,107246,309.2155,1.501968e-05
3510,444829,309.2068,1.501926e-05
3511,368793,309.1229,1.501518e-05
3512,791087,309.1183,1.501496e-05
3513,267841,309.0953,1.501384e-05
3514,98461,309.0678,1.501251e-05
3515,513760,308.9901,1.500873e-05
3516,856308,308.9729,1.50079e-05
3517,207300,308.8976,1.500424e-05
3518,338920,308.8497,1.500192e-05
3519,768330,308.8458,1.500172e-05
3520,692771,308.8304,1.500098e-05
3521,468104,308.8231,1.500062e-05
3522,625983,308.784,1.499872e-05
3523,341621,308.7386,1.499652e-05
3524,142899,308.6918,1.499424e-05
3525,7137,308.6537,1.499239e-05
3526,370003,308.6395,1.49917e-05
3527,108683,308.6342,1.499144e-05
3528,126666,308.5288,1.498633e-05
3529,478723,308.4789,1.49839e-05
3530,678202,308.4715,1.498354e-05
3531,60175,308.4597,1.498297e-05
3532,292033,308.4565,1.498281e-05
3533,207659,308.3887,1.497952e-05
3534,715660,308.3607,1.497816e-05
3535,66474,308.3257,1.497646e-05
3536,375044,308.3114,1.497577e-05
3537,334883,308.2804,1.497426e-05
3538,218012,308.2104,1.497086e-05
3539,555637,308.2031,1.49705e-05
3540,318497,308.0603,1.496357e-05
3541,356762,308.0575,1.496343e-05
3542,116766,308.0546,1.496329e-05
3543,187569,308.0356,1.496237e-05
3544,25896,308.0163,1.496143e-05
3545,373996,308.0017,1.496072e-05
3546,466990,307.9963,1.496046e-05
3547,215014,307.9691,1.495914e-05
3548,863691,307.9519,1.495831e-05
3549,179516,307.9185,1.495668e-05
3550,770251,307.8699,1.495432e-05
3551,701271,307.8612,1.49539e-05
3552,54900,307.8134,1.495158e-05
3553,495520,307.7579,1.494888e-05
3554,56910,307.7553,1.494876e-05
3555,269202,307.7357,1.49478e-05
3556,599172,307.6995,1.494604e-05
3557,10563,307.678,1.4945e-05
3558,760677,307.6749,1.494485e-05
3559,757298,307.6673,1.494448e-05
3560,703443,307.6583,1.494404e-05
3561,633572,307.6417,1.494324e-05
3562,40145,307.4907,1.49359e-05
3563,391010,307.4648,1.493464e-05
3564,773764,307.4306,1.493298e-05
3565,689580,307.4236,1.493265e-05
3566,572636,307.3442,1.492879e-05
3567,588648,307.3405,1.492861e-05
3568,672594,307.3353,1.492836e-05
3569,82461,307.287,1.492601e-05
3570,584792,307.2804,1.492568e-05
3571,238649,307.2541,1.492441e-05
3572,223932,307.2533,1.492437e-05
3573,354999,307.2062,1.492208e-05
3574,74002,307.2029,1.492192e-05
3575,598714,307.1949,1.492154e-05
3576,676838,307.1453,1.491912e-05
3577,556379,307.0801,1.491596e-05
3578,194281,307.0752,1.491572e-05
3579,222300,307.005,1.491231e-05
3580,213392,307.0039,1.491226e-05
3581,193228,306.985,1.491134e-05
3582,334140,306.9533,1.49098e-05
3583,639914,306.8727,1.490588e-05
3584,657974,306.8466,1.490462e-05
3585,43963,306.8178,1.490322e-05
3586,121124,306.7581,1.490032e-05
3587,170330,306.7303,1.489897e-05
3588,418288,306.715,1.489822e-05
3589,423423,306.6256,1.489388e-05
3590,39322,306.6168,1.489345e-05
3591,459889,306.6114,1.489319e-05
3592,807461,306.5768,1.489151e-05
3593,355597,306.5583,1.489061e-05
3594,801352,306.554,1.48904e-05
3595,224090,306.5339,1.488943e-05
3596,480267,306.524,1.488894e-05
3597,480720,306.4798,1.48868e-05
3598,517593,306.4025,1.488304e-05
3599,747544,306.3948,1.488267e-05
3600,358829,306.3741,1.488167e-05
3601,772362,306.3141,1.487875e-05
3602,845982,306.2632,1.487628e-05
3603,6909,306.2439,1.487534e-05
3604,856489,306.2242,1.487439e-05
3605,38744,306.22,1.487418e-05
3606,213880,306.147,1.487063e-05
3607,315610,306.1398,1.487028e-05
3608,9246,306.1113,1.48689e-05
3609,374835,306.1093,1.48688e-05
3610,379335,306.0823,1.486749e-05
3611,296591,306.0675,1.486677e-05
3612,335908,306.0398,1.486543e-05
3613,783383,305.9702,1.486204e-05
3614,400196,305.9672,1.48619e-05
3615,838652,305.9358,1.486037e-05
3616,728186,305.9212,1.485966e-05
3617,162684,305.8952,1.48584e-05
3618,486308,305.8287,1.485517e-05
3619,561071,305.8152,1.485452e-05
3620,355512,305.7268,1.485022e-05
3621,367429,305.7125,1.484953e-05
3622,45386,305.7124,1.484952e-05
3623,744797,305.6906,1.484847e-05
3624,7590,305.6854,1.484821e-05
3625,532740,305.6852,1.48482e-05
3626,169299,305.6139,1.484474e-05
3627,363813,305.5859,1.484338e-05
3628,731816,305.5678,1.48425e-05
3629,78617,305.5498,1.484163e-05
3630,483850,305.5471,1.48415e-05
3631,275257,305.4556,1.483705e-05
3632,345138,305.4555,1.483705e-05
3633,734531,305.4465,1.483661e-05
3634,145680,305.4174,1.483519e-05
3635,393645,305.4011,1.48344e-05
3636,74967,305.3365,1.483126e-05
3637,547284,305.3299,1.483094e-05
3638,604913,305.2794,1.482849e-05
3639,17032,305.1562,1.482251e-05
3640,53632,305.1293,1.48212e-05
3641,112976,305.1214,1.482082e-05
3642,454887,305.0991,1.481973e-05
3643,364365,305.0813,1.481887e-05
3644,744201,305.0421,1.481696e-05
3645,73172,305.0409,1.48169e-05
3646,503810,305.033,1.481652e-05
3647,181731,305.0194,1.481586e-05
3648,592634,304.9996,1.48149e-05
3649,26603,304.9746,1.481369e-05
3650,503439,304.8847,1.480932e-05
3651,811611,304.8389,1.48071e-05
3652,691854,304.779,1.480418e-05
3653,68837,304.691,1.479991e-05
3654,275337,304.6693,1.479886e-05
3655,52344,304.6615,1.479848e-05
3656,516003,304.6449,1.479767e-05
3657,119388,304.6426,1.479756e-05
3658,383177,304.642,1.479753e-05
3659,172334,304.6118,1.479607e-05
3660,60986,304.5932,1.479516e-05
3661,273008,304.5814,1.479459e-05
3662,597418,304.5705,1.479406e-05
3663,138661,304.5533,1.479322e-05
3664,405210,304.541,1.479263e-05
3665,786520,304.5407,1.479261e-05
3666,406330,304.5316,1.479217e-05
3667,234784,304.3895,1.478527e-05
3668,248581,304.3441,1.478306e-05
3669,244773,304.3272,1.478224e-05
3670,228792,304.3018,1.478101e-05
3671,97834,304.2652,1.477923e-05
3672,700890,304.2621,1.477908e-05
3673,329485,304.1677,1.477449e-05
3674,791439,304.1626,1.477424e-05
3675,698387,304.1148,1.477192e-05
3676,290829,304.0556,1.476905e-05
3677,20612,304.0469,1.476862e-05
3678,812813,304.0439,1.476848e-05
3679,628823,304.039,1.476824e-05
3680,409360,303.9916,1.476594e-05
3681,706885,303.9634,1.476457e-05
3682,140003,303.9072,1.476184e-05
3683,228175,303.8787,1.476045e-05
3684,527156,303.8655,1.475981e-05
3685,32743,303.8237,1.475778e-05
3686,108732,303.8078,1.475701e-05
3687,247591,303.7924,1.475626e-05
3688,305615,303.7434,1.475388e-05
3689,346578,303.7169,1.475259e-05
3690,403576,303.7081,1.475217e-05
3691,71519,303.7051,1.475202e-05
3692,45552,303.6915,1.475136e-05
3693,470939,303.6796,1.475078e-05
3694,732703,303.6664,1.475014e-05
3695,519097,303.6256,1.474816e-05
3696,809062,303.5385,1.474393e-05
3697,481051,303.4691,1.474056e-05
3698,198233,303.4655,1.474038e-05
3699,684299,303.3428,1.473442e-05
3700,57114,303.3333,1.473396e-05
3701,642903,303.3332,1.473396e-05
3702,428844,303.3258,1.47336e-05
3703,557923,303.3235,1.473349e-05
3704,47942,303.3212,1.473337e-05
3705,380200,303.3198,1.47333e-05
3706,240310,303.312,1.473293e-05
3707,167651,303.2977,1.473223e-05
3708,375619,303.2954,1.473212e-05
3709,553131,303.2086,1.472791e-05
3710,577337,303.1724,1.472615e-05
3711,420945,303.1375,1.472445e-05
3712,207096,303.0813,1.472172e-05
3713,315416,303.0799,1.472165e-05
3714,121188,303.0353,1.471949e-05
3715,298839,302.9904,1.471731e-05
3716,474951,302.9855,1.471707e-05
3717,730593,302.972,1.471641e-05
3718,605725,302.9333,1.471453e-05
3719,449858,302.9211,1.471394e-05
3720,543676,302.9093,1.471337e-05
3721,759400,302.8902,1.471244e-05
3722,361871,302.8672,1.471132e-05
3723,813330,302.856,1.471078e-05
3724,560960,302.7567,1.470595e-05
3725,715327,302.731,1.47047e-05
3726,62662,302.7303,1.470467e-05
3727,302678,302.7279,1.470456e-05
3728,121223,302.647,1.470063e-05
3729,383599,302.5767,1.469721e-05
3730,841130,302.5599,1.46964e-05
3731,530572,302.5304,1.469496e-05
3732,791566,302.5285,1.469487e-05
3733,831460,302.5089,1.469392e-05
3734,629586,302.5079,1.469387e-05
3735,600816,302.4971,1.469335e-05
3736,430256,302.4733,1.469219e-05
3737,45353,302.4454,1.469083e-05
3738,104531,302.438,1.469048e-05
3739,71756,302.3917,1.468822e-05
3740,26536,302.3705,1.46872e-05
3741,863307,302.3248,1.468498e-05
3742,572470,302.318,1.468465e-05
3743,571913,302.3145,1.468448e-05
3744,217110,302.3111,1.468431e-05
3745,218582,302.2491,1.46813e-05
3746,390637,302.2337,1.468055e-05
3747,65336,302.2288,1.468031e-05
3748,600735,302.2251,1.468013e-05
3749,102178,302.0959,1.467386e-05
